OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NPS_PLAN,PLANTAIN WETLAND,Wetland Palustrine-Emergent,"THE STATION IS LOCATED ON THE WHETSTONE MOUNTAIN WYOMINGTETON COUNTY 7.5 MINUTE SERIES (TOPO.) QUADRANGLE.  PLANTAIN WETLAND IS A FRESHWATER WETLAND AND IS LOCATED INSIDE THE GRAND TETON NATIONAL PARK BOUNDARY. DATA ARE FROM THE REPORT; ""ASSESSING ECOSYSTEM INTEGRITY THROUGH ENERGY FLOW IN WETLANDS OF GRAND TETON AND YELLOWSTONE NATIONAL PARKS"" BY WALTER DUFFY (1995).  THE GOAL OF THE REPORT IS ""TO EVALUATE ENERGY FLOW AND FLUX THROUGH WETLAND AQUATIC INVERTEBRATE COMMUNITIES."" FOR PARK INFORMATION CONTACT THE CHIEF OF RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE WY 83012 (TEL. 3077393300). DATA WERE PROCESSED AND UPLOADED TO STORET BY LISA DUMMER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/FWTLND",17040101,,,,,43.8903333,-110.4735556,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NPS_SMT,SIGNAL MOUNT WETLAND,Wetland Palustrine-Emergent,"THE STATION IS LOCATED ON THE MORAN WYOMINGTETON COUNTY 7.5 MINUTE SERIES (TOPO.) QUADRANGLE.  SIGNAL MOUNT WETLAND IS A FRESHWATER WETLAND AND IS LOCATED INSIDE THE GRAND TETON NATIONAL PARK BOUNDARY. DATA ARE FROM THE REPORT; ""ASSESSING ECOSYSTEM INTEGRITY THROUGH ENERGY FLOW IN WETLANDS OF GRAND TETON AND YELLOWSTONE NATIONAL PARKS"" BY WALTER DUFFY (1995).  THE GOAL OF THE REPORT IS ""TO EVALUATE ENERGY FLOW AND FLUX THROUGH WETLAND AQUATIC INVERTEBRATE COMMUNITIES."" FOR PARK INFORMATION CONTACT THE CHIEF OF RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE WY 83012 (TEL. 3077393300). DATA WERE PROCESSED AND UPLOADED TO STORET BY LISA DUMMER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/FWTLND",17040101,,,,,43.8394444,-110.6072222,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NPS_SNAK,SNAKE RIVER WETLAND,Wetland Riverine-Emergent,"THE STATION IS LOCATED ON THE MORAN WYOMINGTETON COUNTY 7.5 MINUTE SERIES (TOPO.) QUADRANGLE.  SNAKE RIVER WETLAND IS A FRESHWATER WETLAND AND IS LOCATED INSIDE THE GRAND TETON NATIONAL PARK BOUNDARY. DATA ARE FROM THE REPORT; ""ASSESSING ECOSYSTEM INTEGRITY THROUGH ENERGY FLOW IN WETLANDS OF GRAND TETON AND YELLOWSTONE NATIONAL PARKS"" BY WALTER DUFFY (1995).  THE GOAL OF THE REPORT IS ""TO EVALUATE ENERGY FLOW AND FLUX THROUGH WETLAND AQUATIC INVERTEBRATE COMMUNITIES."" FOR PARK INFORMATION CONTACT THE CHIEF OF RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE WY 83012 (TEL. 3077393300). DATA WERE PROCESSED AND UPLOADED TO STORET BY LISA DUMMER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/FWTLND",17040101,,,,,43.8165833,-110.56575,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NT_01,NORTH BRANCH OF BRADLEY LAKE INLET,River/Stream,"THE STATION IS LOCATED ON THE GRAND TETON; WYTETON CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED AT THE NORTH BRANCH OF THE INLET FOR BRADLEY LAKE AND IS WITHIN GRAND TETON NATIONAL PARK.  THE DATA ARE FROM THE REPORT ""BACKCOUNTRY WATER QUALITY TESTING IN GRAND TETON NATIONAL PARK; 1998 SUMMER SEASON"" PREPARED BY NIKI TIPPETS (ADMINISTRATIVE SUPPORT ASSISTANT FOR THE PARK).  THE REPORT IS A CONTINUATION OF A STUDY CONDUCTED BY DR. AIDA FARAG (NPSBIOLOGICAL RESOURCE DIVISION) DURING THE SUMMERS OF 1996 AND 1997.  LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT NATURAL RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300.  DATA WERE PROCESSED AND UPLOADED TO STORET BY RICHARD HENDERSON AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",17040101,,,,,43.7154167,-110.7578056,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NT_02,AVALANCHE CANYON; 20' UPSTREAM OF TAGGART LAKE,River/Stream,"THE STATION IS LOCATED ON THE GRAND TETON; WYTETON CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED AT AVALANCHE CANYON CREEK 20 FEET UPSTREAM OF TAGGART LAKE AND IS WITHIN GRAND TETON NATIONAL PARK.  THE DATA ARE FROM THE REPORT ""BACKCOUNTRY WATER QUALITY TESTING IN GRAND TETON NATIONAL PARK; 1998 SUMMER SEASON"" PREPARED BY NIKI TIPPETS (ADMINISTRATIVE SUPPORT ASSISTANT FOR THE PARK).  THE REPORT IS A CONTINUATION OF A STUDY CONDUCTED BY DR. AIDA FARAG (NPSBIOLOGICAL RESOURCE DIVISION) DURING THE SUMMERS OF 1996 AND 1997. LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT NATURAL RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300.  DATA WERE PROCESSED AND UPLOADED TO STORET BY RICHARD HENDERSON AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",17040101,,,,,43.7045556,-110.7583056,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NT_03,GARNETT CANYON; MEADOWS CAMPING AREA,River/Stream,"THE STATION IS LOCATED ON THE GRAND TETON; WYTETON CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED AT GARNETT CANYON CREEK NEAR THE MEADOWS CAMPING AREA AND IS WITHIN GRAND TETON NATIONAL PARK.  THE DATA ARE FROM THE REPORT ""BACKCOUNTRY WATER QUALITY TESTING IN GRAND TETON NATIONAL PARK; 1998 SUMMER SEASON"" PREPARED BY NIKI TIPPETS (ADMINISTRATIVE SUPPORT ASSISTANT FOR THE PARK).  THE REPORT IS A CONTINUATION OF A STUDY CONDUCTED BY DR. AIDA FARAG (NPSBIOLOGICAL RESOURCE DIVISION) DURING THE SUMMERS OF 1996 AND 1997. LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT NATURAL RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300.  DATA WERE PROCESSED AND UPLOADED TO STORET BY RICHARD HENDERSON AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",17040101,,,,,43.7193333,-110.7635278,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NT_04,GARNETT CANYON; PLATFORMS CAMPING AREA,River/Stream,"THE STATION IS LOCATED ON THE GRAND TETON; WYTETON CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED AT GARNETT CANYON CREEK NEAR THE PLATFORMS CAMPING AREA AND IS WITHIN GRAND TETON NATIONAL PARK.  THE DATA ARE FROM THE REPORT ""BACKCOUNTRY WATER QUALITY TESTING IN GRAND TETON NATIONAL PARK; 1998 SUMMER SEASON"" PREPARED BY NIKI TIPPETS (ADMINISTRATIVE SUPPORT ASSISTANT FOR THE PARK).  THE REPORT IS A CONTINUATION OF A STUDY CONDUCTED BY DR. AIDA FARAG (NPSBIOLOGICAL RESOURCE DIVISION) DURING THE SUMMERS OF 1996 AND 1997. LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT NATURAL RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300.  DATA WERE PROCESSED AND UPLOADED TO STORET BY RICHARD HENDERSON AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",17040101,,,,,43.7239444,-110.7774722,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NT_05,LEIGH CANYON; 120' UPSTREAM OF LEIGH LAKE,River/Stream,"THE STATION IS LOCATED ON THE MOUNT MORAN; WYTETON CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED AT LEIGH CANYON CREEK 120 FEET UPSTREAM OF LEIGH LAKE AND IS WITHIN GRAND TETON NATIONAL PARK.  THE DATA ARE FROM THE REPORT ""BACKCOUNTRY WATER QUALITY TESTING IN GRAND TETON NATIONAL PARK; 1998 SUMMER SEASON"" PREPARED BY NIKI TIPPETS (ADMINISTRATIVE SUPPORT ASSISTANT FOR THE PARK).  THE REPORT IS A CONTINUATION OF A STUDY CONDUCTED BY DR. AIDA FARAG (NPSBIOLOGICAL RESOURCE DIVISION) DURING THE SUMMERS OF 1996 AND 1997.  LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT NATURAL RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300.  DATA WERE PROCESSED AND UPLOADED TO STORET BY RICHARD HENDERSON AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",17040101,,,,,43.8143889,-110.7534167,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NT_06,PAINTBRUSH CANYON; 100' UPSTREAM OF LEIGH LAKE,River/Stream,"THE STATION IS LOCATED ON THE MOUNT MORAN; WYTETON CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED AT PAINTBRUSH CANYON CREEK 100 FEET UPSTREAM OF LEIGH LAKE AND IS WITHIN GRAND TETON NATIONAL PARK.  THE DATA ARE FROM THE REPORT ""BACKCOUNTRY WATER QUALITY TESTING IN GRAND TETON NATIONAL PARK; 1998 SUMMER SEASON"" PREPARED BY NIKI TIPPETS (ADMINISTRATIVE SUPPORT ASSISTANT FOR THE PARK).  THE REPORT IS A CONTINUATION OF A STUDY CONDUCTED BY DR. AIDA FARAG (NPSBIOLOGICAL RESOURCE DIVISION) DURING THE SUMMERS OF 1996 AND 1997. LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT NATURAL RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300.  DATA WERE PROCESSED AND UPLOADED TO STORET BY RICHARD HENDERSON AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",17040101,,,,,43.812,-110.7520556,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NT_07,CASCADE CANYON SOUTH SIDE OF STORM POINT,River/Stream,"THE STATION IS LOCATED ON THE MOUNT MORAN; WYTETON CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED AT CASCADE CANYON CREEK ON THE SOUTH SIDE OF STORM POINT AND IS WITHIN GRAND TETON NATIONAL PARK.  THE DATA ARE FROM THE REPORT ""BACKCOUNTRY WATER QUALITY TESTING IN GRAND TETON NATIONAL PARK; 1998 SUMMER SEASON"" PREPARED BY NIKI TIPPETS (ADMINISTRATIVE SUPPORT ASSISTANT FOR THE PARK).  THE REPORT IS A CONTINUATION OF A STUDY CONDUCTED BY DR. AIDA FARAG (NPSBIOLOGICAL RESOURCE DIVISION) DURING THE SUMMERS OF 1996 AND 1997. LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT NATURAL RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300.  DATA WERE PROCESSED AND UPLOADED TO STORET BY RICHARD HENDERSON AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",17040101,,,,,43.7624444,-110.7663056,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NT_08,GRANITE CANYON; FIRST BRIDGE ON TRAIL,River/Stream,"THE STATION IS LOCATED ON THE TETON VILLAGE; WYTETON CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED AT THE FIRST BRIDGE ON THE GRANITE CANYON TRAIL AT GRANITE CREEK AND IS WITHIN GRAND TETON NATIONAL PARK.  THE DATA ARE FROM THE REPORT ""BACKCOUNTRY WATER QUALITY TESTING IN GRAND TETON NATIONAL PARK; 1998 SUMMER SEASON"" PREPARED BY NIKI TIPPETS (ADMINISTRATIVE SUPPORT ASSISTANT FOR THE PARK).  THE REPORT IS A CONTINUATION OF A STUDY CONDUCTED BY DR. AIDA FARAG (NPSBIOLOGICAL RESOURCE DIVISION) DURING THE SUMMERS OF 1996 AND 1997.  LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT NATURAL RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300.  DATA WERE PROCESSED AND UPLOADED TO STORET BY RICHARD HENDERSON AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",17040103,,,,,43.6063333,-110.8045278,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NT_09,NORTH BRANCH OF JENNY LAKE INLET,River/Stream,"THE STATION IS LOCATED ON THE JENNY LAKE; WYTETON CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED AT THE NORTH BRANCH OF THE INLET TO JENNY LAKE AND IS WITHIN GRAND TETON NATIONAL PARK.  THE DATA ARE FROM THE REPORT ""BACKCOUNTRY WATER QUALITY TESTING IN GRAND TETON NATIONAL PARK; 1998 SUMMER SEASON"" PREPARED BY NIKI TIPPETS (ADMINISTRATIVE SUPPORT ASSISTANT FOR THE PARK).  THE REPORT IS A CONTINUATION OF A STUDY CONDUCTED BY DR. AIDA FARAG (NPSBIOLOGICAL RESOURCE DIVISION) DURING THE SUMMERS OF 1996 AND 1997.  LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT NATURAL RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300.  DATA WERE PROCESSED AND UPLOADED TO STORET BY RICHARD HENDERSON AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",17040101,,,,,43.7654167,-110.7414167,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NT_10,DOWNSTREAM OF HIDDEN FALLS; CASCADE CANYON,River/Stream,"THE STATION IS LOCATED ON THE JENNY LAKE; WYTETON CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED DOWNSTREAM OF HIDDEN FALLS AT CASCADE CANYON AND IS WITHIN GRAND TETON NATIONAL PARK.  THE DATA ARE FROM THE REPORT ""BACKCOUNTRY WATER QUALITY TESTING IN GRAND TETON NATIONAL PARK; 1998 SUMMER SEASON"" PREPARED BY NIKI TIPPETS (ADMINISTRATIVE SUPPORT ASSISTANT FOR THE PARK).  THE REPORT IS A CONTINUATION OF A STUDY CONDUCTED BY DR. AIDA FARAG (NPSBIOLOGICAL RESOURCE DIVISION) DURING THE SUMMERS OF 1996 AND 1997.  LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT NATURAL RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300.  DATA WERE PROCESSED AND UPLOADED TO STORET BY RICHARD HENDERSON AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",17040101,,,,,43.7651389,-110.74825,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NT_11,COTTONWOOD CREEK AT OUTLET TO JENNY LAKE,River/Stream,"THE STATION IS LOCATED ON THE MOOSE; WYTETON CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED AT COTTONWOOD CREEK AT THE OUTLET TO JENNY LAKE AND IS WITHIN GRAND TETON NATIONAL PARK. THE DATA ARE FROM THE REPORT ""BACKCOUNTRY WATER QUALITY TESTING IN GRAND TETON NATIONAL PARK; 1998 SUMMER SEASON"" PREPARED BY NIKI TIPPETS (ADMINISTRATIVE SUPPORT ASSISTANT FOR THE PARK).  THE REPORT IS A CONTINUATION OF A STUDY CONDUCTED BY DR. AIDA FARAG (NPSBIOLOGICAL RESOURCE DIVISION) DURING THE SUMMERS OF 1996 AND 1997.  LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT NATURAL RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300.  DATA WERE PROCESSED AND UPLOADED TO STORET BY RICHARD HENDERSON AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",17040101,,,,,43.7458056,-110.7261111,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NT_12,TAGGART CREEK AS IT PASSES UNDER TETON PARK RD,River/Stream,"THE STATION IS LOCATED ON THE MOOSE; WYTETON CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED AT TAGGART CREEK AS IT PASSES UNDER TETON PARK ROAD AND IS WITHIN GRAND TETON NATIONAL PARK.  THE DATA ARE FROM THE REPORT ""BACKCOUNTRY WATER QUALITY TESTING IN GRAND TETON NATIONAL PARK; 1998 SUMMER SEASON"" PREPARED BY NIKI TIPPETS (ADMINISTRATIVE SUPPORT ASSISTANT FOR THE PARK).  THE REPORT IS A CONTINUATION OF A STUDY CONDUCTED BY DR. AIDA FARAG (NPSBIOLOGICAL RESOURCE DIVISION) DURING THE SUMMERS OF 1996 AND 1997.  LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT NATURAL RESOURCES AT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300.  DATA WERE PROCESSED AND UPLOADED TO STORET BY RICHARD HENDERSON AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",17040101,,,,,43.6935,-110.7315833,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NURE_0001,L12021,River/Stream,"The station is located on the TWO OCEAN LAKE, WYOMING 1:24000 scale series topographic quadrangle.  The site, described as a stream, was retrieved from the online USGS OpenFile Report 97492, 'National Geochemical Database, Reformatted Data from the National Uranium Resource Evaluation (NURE) Hydrogeochemical and Stream Sediment Reconnaissance (HSSR) Program' Version 1.4 (2006).  The 'LASLID' (Los Alamos Scientific Laboratory Site Identification Number) field entry was used to create the Station Name.",17040101,,,,,43.92,-110.5381,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NURE_0002,L12022,River/Stream,"The station is located on the WHETSTONE MOUNTAIN, WYOMING 1:24000 scale series topographic quadrangle.  The site, described as a stream, was retrieved from the online USGS OpenFile Report 97492, 'National Geochemical Database, Reformatted Data from the National Uranium Resource Evaluation (NURE) Hydrogeochemical and Stream Sediment Reconnaissance (HSSR) Program' Version 1.4 (2006).  The 'LASLID' (Los Alamos Scientific Laboratory Site Identification Number) field entry was used to create the Station Name.",17040101,,,,,43.9081,-110.4972,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NURE_0003,L12023,River/Stream,"The station is located on the WHETSTONE MOUNTAIN, WYOMING 1:24000 scale series topographic quadrangle.  The site, described as a stream, was retrieved from the online USGS OpenFile Report 97492, 'National Geochemical Database, Reformatted Data from the National Uranium Resource Evaluation (NURE) Hydrogeochemical and Stream Sediment Reconnaissance (HSSR) Program' Version 1.4 (2006).  The 'LASLID' (Los Alamos Scientific Laboratory Site Identification Number) field entry was used to create the Station Name.",17040101,,,,,43.9411,-110.4436,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NURE_0004,L12024,River/Stream,"The station is located on the WHETSTONE MOUNTAIN, WYOMING 1:24000 scale series topographic quadrangle.  The site, described as a stream, was retrieved from the online USGS OpenFile Report 97492, 'National Geochemical Database, Reformatted Data from the National Uranium Resource Evaluation (NURE) Hydrogeochemical and Stream Sediment Reconnaissance (HSSR) Program' Version 1.4 (2006).  The 'LASLID' (Los Alamos Scientific Laboratory Site Identification Number) field entry was used to create the Station Name.",17040101,,,,,43.9289,-110.4467,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NURE_0005,L12025,River/Stream,"The station is located on the WHETSTONE MOUNTAIN, WYOMING 1:24000 scale series topographic quadrangle.  The site, described as a stream, was retrieved from the online USGS OpenFile Report 97492, 'National Geochemical Database, Reformatted Data from the National Uranium Resource Evaluation (NURE) Hydrogeochemical and Stream Sediment Reconnaissance (HSSR) Program' Version 1.4 (2006).  The 'LASLID' (Los Alamos Scientific Laboratory Site Identification Number) field entry was used to create the Station Name.",17040101,,,,,43.9094,-110.4664,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_NURE_0006,L12026,River/Stream,"The station is located on the WHETSTONE MOUNTAIN, WYOMING 1:24000 scale series topographic quadrangle.  The site, described as a stream, was retrieved from the online USGS OpenFile Report 97492, 'National Geochemical Database, Reformatted Data from the National Uranium Resource Evaluation (NURE) Hydrogeochemical and Stream Sediment Reconnaissance (HSSR) Program' Version 1.4 (2006).  The 'LASLID' (Los Alamos Scientific Laboratory Site Identification Number) field entry was used to create the Station Name.",17040101,,,,,43.8767,-110.4878,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
